QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,VIC,232,Epping South,544,40.33,805,59.67,1349,98.25,24,1.75,1373
1,VIC,232,Epping Views,839,44.63,1041,55.37,1880,97.76,43,2.24,1923
1,VIC,232,Epping West,638,49,664,51,1302,99.09,12,0.91,1314
1,VIC,200,Epsom,479,35.72,862,64.28,1341,98.03,27,1.97,1368
1,VIC,323,Erica,69,30,161,70,230,99.57,1,0.43,231
1,VIC,218,Eskdale,41,15.95,216,84.05,257,99.61,1,0.39,258
1,VIC,225,Essendon,727,58.68,512,41.32,1239,97.94,26,2.06,1265
1,VIC,203,Essendon CALWELL PPVC,214,30.53,487,69.47,701,99.43,4,0.57,705
1,VIC,225,Essendon East,1101,65.15,589,34.85,1690,99.06,16,0.94,1706
1,VIC,309,Essendon GORTON PPVC,193,30.2,446,69.8,639,99.69,2,0.31,641
1,VIC,225,Essendon Heights,649,49.73,656,50.27,1305,99.39,8,0.61,1313
1,VIC,225,Essendon MARIBYRNONG PPVC,7738,44.96,9473,55.04,17211,98.96,180,1.04,17391
1,VIC,225,Essendon North,825,54.49,689,45.51,1514,98.95,16,1.05,1530
1,VIC,225,Essendon South,794,59.52,540,40.48,1334,98.81,16,1.19,1350
1,VIC,225,Essendon West,663,53.13,585,46.88,1248,98.89,14,1.11,1262
1,VIC,234,Essendon WILLS PPVC,2217,51.32,2103,48.68,4320,98.7,57,1.3,4377
1,VIC,218,Euroa,436,29.52,1041,70.48,1477,98.47,23,1.53,1500
1,VIC,326,Eynesbury,373,37.08,633,62.92,1006,98.82,12,1.18,1018
1,VIC,320,Fairfield,1832,82.37,392,17.63,2224,99.37,14,0.63,2238
1,VIC,320,Fairfield North,678,75.08,225,24.92,903,98.47,14,1.53,917
1,VIC,234,Fawkner,957,49.82,964,50.18,1921,97.61,47,2.39,1968
1,VIC,234,Fawkner East,558,55.86,441,44.14,999,99.01,10,0.99,1009
1,VIC,234,Fawkner North,585,46.76,666,53.24,1251,97.66,30,2.34,1281
1,VIC,215,Fawkner Park (Higgins),156,67.83,74,32.17,230,98.71,3,1.29,233
1,VIC,322,Fawkner Park (Macnamara),764,69.64,333,30.36,1097,99.37,7,0.63,1104
1,VIC,212,Featherbrook,780,59.05,541,40.95,1321,99.25,10,0.75,1331
1,VIC,197,Ferntree Gully,610,51.74,569,48.26,1179,98.83,14,1.17,1193
1,VIC,197,Ferntree Gully Central,905,45.8,1071,54.2,1976,98.55,29,1.45,2005
1,VIC,197,Ferntree Gully Heights,570,45.82,674,54.18,1244,98.5,19,1.5,1263
1,VIC,197,Ferntree Gully North,693,55.62,553,44.38,1246,98.65,17,1.35,1263
1,VIC,197,Ferntree Gully South West,425,42.71,570,57.29,995,99.1,9,0.9,1004
1,VIC,197,Ferntree Gully West,915,47.68,1004,52.32,1919,98.87,22,1.13,1941
1,VIC,204,Ferny Creek,474,66.76,236,33.24,710,98.75,9,1.25,719
1,VIC,323,Fish Creek,297,51.3,282,48.7,579,99.48,3,0.52,582
1,VIC,228,Fitzroy,1437,88.16,193,11.84,1630,99.21,13,0.79,1643
1,VIC,228,Fitzroy Central,1298,83.47,257,16.53,1555,99.17,13,0.83,1568
1,VIC,228,Fitzroy North,1453,88.6,187,11.4,1640,99.45,9,0.55,1649
1,VIC,225,Flemington,1250,80.59,301,19.41,1551,99.04,15,0.96,1566
1,VIC,211,Flinders,236,60.67,153,39.33,389,99.49,2,0.51,391
1,VIC,200,Flora Hill,655,51.17,625,48.83,1280,98.84,15,1.16,1295
1,VIC,218,Flowerdale,135,37.5,225,62.5,360,99.45,2,0.55,362
1,VIC,321,Footscray,939,74.82,316,25.18,1255,98.97,13,1.03,1268
1,VIC,321,Footscray Central,983,85.11,172,14.89,1155,99.74,3,0.26,1158
1,VIC,321,Footscray FRASER PPVC,7589,59.78,5105,40.22,12694,99.02,125,0.98,12819
1,VIC,212,Footscray GELLIBRAND PPVC,394,57.27,294,42.73,688,99.57,3,0.43,691
1,VIC,225,Footscray MARIBYRNONG PPVC,433,56.53,333,43.47,766,99.09,7,0.91,773
1,VIC,228,Footscray MELBOURNE PPVC,104,64.2,58,35.8,162,98.18,3,1.82,165
1,VIC,321,Footscray North,1223,65.86,634,34.14,1857,98.46,29,1.54,1886
1,VIC,321,Footscray South,1138,83.43,226,16.57,1364,99.49,7,0.51,1371
1,VIC,209,Forest Hill,230,53.49,200,46.51,430,98.85,5,1.15,435
1,VIC,209,Forest Hill East,854,56.11,668,43.89,1522,98.96,16,1.04,1538
1,VIC,233,Forrest,123,65.43,65,34.57,188,99.47,1,0.53,189
1,VIC,323,Foster,530,46.9,600,53.1,1130,99.04,11,0.96,1141
1,VIC,201,Fountain Gate,852,47.07,958,52.93,1810,98.91,20,1.09,1830
1,VIC,210,Frankston,969,59.12,670,40.88,1639,98.73,21,1.27,1660
1,VIC,210,Frankston Central,686,56.6,526,43.4,1212,98.3,21,1.7,1233
1,VIC,210,Frankston DUNKLEY PPVC,7531,45.61,8982,54.39,16513,99.05,159,0.95,16672
1,VIC,210,Frankston East,581,45.78,688,54.22,1269,98.99,13,1.01,1282
1,VIC,211,Frankston FLINDERS PPVC,431,45.04,526,54.96,957,98.86,11,1.14,968
1,VIC,210,Frankston Heights,684,53.06,605,46.94,1289,99.38,8,0.62,1297
1,VIC,210,Frankston Heights East,611,46.29,709,53.71,1320,98.8,16,1.2,1336
1,VIC,219,Frankston ISAACS PPVC,454,53.04,402,46.96,856,98.85,10,1.15,866
1,VIC,210,Frankston North,531,41.68,743,58.32,1274,98.3,22,1.7,1296
1,VIC,210,Frankston Rail,499,58.02,361,41.98,860,99.19,7,0.81,867
1,VIC,210,Frankston South,695,53.92,594,46.08,1289,98.85,15,1.15,1304
1,VIC,210,Frankston South East,761,45.06,928,54.94,1689,99.29,12,0.71,1701
1,VIC,210,Frankston South West,771,55.31,623,44.69,1394,99.29,10,0.71,1404
1,VIC,309,Fraser Rise,816,40.08,1220,59.92,2036,98.79,25,1.21,2061
1,VIC,328,Freshwater Creek,111,46.06,130,53.94,241,99.59,1,0.41,242
1,VIC,222,Galvin Park,403,50.88,389,49.12,792,99.25,6,0.75,798
1,VIC,218,Gapsted,82,29.71,194,70.29,276,99.64,1,0.36,277
1,VIC,215,Gardiner,799,67.03,393,32.97,1192,99.17,10,0.83,1202
1,VIC,223,Garfield,239,31.24,526,68.76,765,98.71,10,1.29,775
1,VIC,208,Geelong,1281,61.65,797,38.35,2078,98.62,29,1.38,2107
1,VIC,328,Geelong CORANGAMITE PPVC,497,32.25,1044,67.75,1541,99.23,12,0.77,1553
1,VIC,208,Geelong CORIO PPVC,4009,31.77,8610,68.23,12619,98.86,145,1.14,12764
1,VIC,208,Geelong South,750,61.88,462,38.12,1212,98.46,19,1.54,1231
1,VIC,208,Geelong West,755,66,389,34,1144,98.71,15,1.29,1159
1,VIC,208,Geelong West Upper,602,61.43,378,38.57,980,99.29,7,0.71,987
1,VIC,233,Gellibrand River,102,54.26,86,45.74,188,98.43,3,1.57,191
1,VIC,223,Gembrook,408,42.37,555,57.63,963,99.18,8,0.82,971
1,VIC,324,Girgarre,49,19.22,206,80.78,255,99.61,1,0.39,256
1,VIC,226,Gisborne,1016,47.9,1105,52.1,2121,99.44,12,0.56,2133
1,VIC,226,Gisborne South,608,47.43,674,52.57,1282,98.54,19,1.46,1301
1,VIC,203,Gladstone Park (Calwell),251,35.35,459,64.65,710,98.07,14,1.93,724
1,VIC,225,Gladstone Park (Maribyrnong),539,37.12,913,62.88,1452,98.04,29,1.96,1481
1,VIC,203,Gladstone Park CALWELL PPVC,54,26.21,152,73.79,206,98.1,4,1.9,210
1,VIC,225,Gladstone Park MARIBYRNONG PPVC,3720,36.35,6515,63.65,10235,98.99,104,1.01,10339
1,VIC,225,Gladstone Views,504,36.79,866,63.21,1370,98.7,18,1.3,1388
1,VIC,204,Gladysdale,130,35.14,240,64.86,370,99.73,1,0.27,371
1,VIC,215,Glen Iris,966,65.05,519,34.95,1485,99.26,11,0.74,1496
1,VIC,215,Glen Iris Central,353,68.28,164,31.72,517,98.85,6,1.15,523
1,VIC,221,Glen Iris East,402,64.63,220,35.37,622,98.73,8,1.27,630
1,VIC,209,Glen Park,383,48.12,413,51.88,796,99.13,7,0.87,803
1,VIC,205,Glen Waverley,366,54.71,303,45.29,669,98.82,8,1.18,677
1,VIC,205,Glen Waverley East,414,51.3,393,48.7,807,98.53,12,1.47,819
1,VIC,205,Glen Waverley Heights,386,49.23,398,50.77,784,99.37,5,0.63,789
1,VIC,205,Glen Waverley Lower,645,46.67,737,53.33,1382,99.14,12,0.86,1394
1,VIC,205,Glen Waverley North,491,49.3,505,50.7,996,98.81,12,1.19,1008
1,VIC,205,Glen Waverley South,973,49.39,997,50.61,1970,99.19,16,0.81,1986
1,VIC,205,Glen Waverley West,786,50.71,764,49.29,1550,98.92,17,1.08,1567
1,VIC,218,Glenburn,53,23.66,171,76.34,224,99.56,1,0.44,225
1,VIC,221,Glenferrie,448,68.92,202,31.08,650,99.39,4,0.61,654
1,VIC,213,Glengarry,124,24.6,380,75.4,504,98.82,6,1.18,510
1,VIC,198,Glenlyon,341,57.21,255,42.79,596,98.35,10,1.65,606
1,VIC,213,Glenmaggie,61,23.55,198,76.45,259,98.85,3,1.15,262
1,VIC,222,Glenorden,504,46.32,584,53.68,1088,98.37,18,1.63,1106
1,VIC,218,Glenrowan,136,37.26,229,62.74,365,99.18,3,0.82,368
1,VIC,234,Glenroy,990,55.21,803,44.79,1793,97.34,49,2.66,1842
1,VIC,234,Glenroy East,643,45.44,772,54.56,1415,98.13,27,1.87,1442
1,VIC,234,Glenroy North,490,54.02,417,45.98,907,98.37,15,1.63,922
1,VIC,234,Glenroy West,811,56.48,625,43.52,1436,98.36,24,1.64,1460
1,VIC,233,Glenthompson,25,23.36,82,76.64,107,100,0,0,107
1,VIC,213,Golden Beach,68,29.06,166,70.94,234,99.15,2,0.85,236
1,VIC,200,Golden Square,607,42.69,815,57.31,1422,98.75,18,1.25,1440
1,VIC,200,Golden Square South,197,42.73,264,57.27,461,98.93,5,1.07,466
1,VIC,218,Goorambat,35,17.5,165,82.5,200,100,0,0,200
1,VIC,200,Goornong,84,30.32,193,69.68,277,98.58,4,1.42,281
1,VIC,198,Gordon,260,40.06,389,59.94,649,98.63,9,1.37,658
1,VIC,213,Gormandale,72,19.78,292,80.22,364,99.18,3,0.82,367
1,VIC,224,Goroke,35,16.36,179,83.64,214,100,0,0,214
1,VIC,225,Gowanbrae,479,41.54,674,58.46,1153,98.97,12,1.03,1165
1,VIC,324,Gowrie,329,37.01,560,62.99,889,99.33,6,0.67,895
1,VIC,323,Grantville,265,32.08,561,67.92,826,98.22,15,1.78,841
1,VIC,224,Great Western,49,23.79,157,76.21,206,99.04,2,0.96,208
1,VIC,220,Greenhills,669,55.43,538,44.57,1207,99.34,8,0.66,1215
1,VIC,220,Greensborough,797,60.56,519,39.44,1316,97.77,30,2.23,1346
1,VIC,320,Greensborough COOPER PPVC,256,47.06,288,52.94,544,98.55,8,1.45,552
1,VIC,220,Greensborough JAGAJAGA PPVC,9373,45.27,11331,54.73,20704,99.05,198,0.95,20902
1,VIC,226,Greensborough MCEWEN PPVC,1906,38.04,3105,61.96,5011,99.03,49,0.97,5060
1,VIC,220,Greensborough North,709,50.97,682,49.03,1391,98.51,21,1.49,1412
1,VIC,232,Greensborough SCULLIN PPVC,299,40.13,446,59.87,745,98.94,8,1.06,753
1,VIC,203,Greenvale,985,34.84,1842,65.16,2827,98.57,41,1.43,2868
1,VIC,203,Greenvale South,651,30.38,1492,69.62,2143,98.66,29,1.34,2172
1,VIC,221,Greythorn,1108,53.24,973,46.76,2081,99.19,17,0.81,2098
1,VIC,328,Grovedale,1059,49.28,1090,50.72,2149,99.12,19,0.88,2168
1,VIC,328,Grovedale Central,599,47.5,662,52.5,1261,98.67,17,1.33,1278
1,VIC,328,Grovedale East,528,47.14,592,52.86,1120,98.68,15,1.32,1135
1,VIC,328,Grovedale West,874,44.55,1088,55.45,1962,98.84,23,1.16,1985
1,VIC,204,Gruyere,114,37.01,194,62.99,308,99.04,3,0.96,311
1,VIC,200,Guildford,132,60,88,40,220,98.21,4,1.79,224
1,VIC,324,Gunbower,42,15.91,222,84.09,264,98.51,4,1.49,268
1,VIC,324,Guthrie,326,32.41,680,67.59,1006,98.63,14,1.37,1020
1,VIC,198,Haddon,253,30.41,579,69.59,832,98.81,10,1.19,842
1,VIC,234,Hadfield,901,56.63,690,43.37,1591,98.09,31,1.91,1622
1,VIC,201,Hallam,906,50.9,874,49.1,1780,98.34,30,1.66,1810
1,VIC,201,Hallam East,505,48.98,526,51.02,1031,98.1,20,1.9,1051
1,VIC,224,Halls Gap,110,56.12,86,43.88,196,98,4,2,200
1,VIC,233,Hamilton,448,28.72,1112,71.28,1560,98.61,22,1.39,1582
1,VIC,233,Hamilton North,118,27,319,73,437,98.87,5,1.13,442
1,VIC,233,Hamilton PPVC,1564,23.44,5107,76.56,6671,99.14,58,0.86,6729
1,VIC,208,Hamlyn Heights,620,50.61,605,49.39,1225,98.39,20,1.61,1245
1,VIC,214,Hampton,927,64.83,503,35.17,1430,98.89,16,1.11,1446
1,VIC,214,Hampton Central,833,61.07,531,38.93,1364,99.42,8,0.58,1372
1,VIC,214,Hampton GOLDSTEIN PPVC,8271,54,7046,46,15317,99.26,114,0.74,15431
1,VIC,219,Hampton ISAACS PPVC,471,52.98,418,47.02,889,99.11,8,0.89,897
1,VIC,214,Hampton North,1013,62,621,38,1634,99.33,11,0.67,1645
1,VIC,216,Hampton Park,594,47.52,656,52.48,1250,97.96,26,2.04,1276
1,VIC,216,Hampton Park East,867,54.43,726,45.57,1593,98.58,23,1.42,1616
1,VIC,201,Hampton Park North (Bruce),175,53.03,155,46.97,330,98.51,5,1.49,335
1,VIC,216,Hampton Park North (Holt),600,47.06,675,52.94,1275,97.48,33,2.52,1308
1,VIC,216,Hampton Park South,747,51.09,715,48.91,1462,98.19,27,1.81,1489
1,VIC,200,Harcourt,265,49.44,271,50.56,536,98.53,8,1.47,544
1,VIC,201,Harkaway (Bruce),126,39.75,191,60.25,317,99.06,3,0.94,320
1,VIC,223,Harkaway (La Trobe),128,37.98,209,62.02,337,99.41,2,0.59,339
1,VIC,326,Harkness,453,44.02,576,55.98,1029,99.23,8,0.77,1037
1,VIC,218,Harrietville,72,61.02,46,38.98,118,97.52,3,2.48,121
1,VIC,224,Harrow,28,19.31,117,80.69,145,100,0,0,145
1,VIC,221,Hartwell,881,66.44,445,33.56,1326,99.55,6,0.45,1332
1,VIC,211,Hastings,587,37.7,970,62.3,1557,98.36,26,1.64,1583
1,VIC,211,Hastings PPVC,4971,35.76,8930,64.24,13901,99.03,136,0.97,14037
1,VIC,211,Hastings West,176,39.91,265,60.09,441,98.88,5,1.12,446
1,VIC,224,Haven,85,22.67,290,77.33,375,99.47,2,0.53,377
1,VIC,233,Hawkesdale,56,23.93,178,76.07,234,100,0,0,234
1,VIC,215,Hawksburn,1406,67.92,664,32.08,2070,99.42,12,0.58,2082
1,VIC,221,Hawthorn,1466,76.96,439,23.04,1905,99.06,18,0.94,1923
1,VIC,221,Hawthorn Central,1843,74.62,627,25.38,2470,99.48,13,0.52,2483
1,VIC,221,Hawthorn East Central,1393,73.32,507,26.68,1900,99.53,9,0.47,1909
1,VIC,221,Hawthorn East South,889,66.44,449,33.56,1338,99.11,12,0.89,1350
1,VIC,221,Hawthorn South,506,69.89,218,30.11,724,99.59,3,0.41,727
1,VIC,221,Hawthorn West,940,72.7,353,27.3,1293,99.08,12,0.92,1305
1,VIC,213,Hazelwood North,73,22.19,256,77.81,329,97.92,7,2.08,336
1,VIC,204,Healesville,169,47.74,185,52.26,354,98.06,7,1.94,361
1,VIC,204,Healesville Central,382,50.33,377,49.67,759,98.96,8,1.04,767
1,VIC,204,Healesville PPVC,2256,44.15,2854,55.85,5110,99.2,41,0.8,5151
1,VIC,200,Heathcote,464,28.36,1172,71.64,1636,98.14,31,1.86,1667
1,VIC,209,Heatherdale,591,63.82,335,36.18,926,99.25,7,0.75,933
1,VIC,209,Heathmont,472,54.32,397,45.68,869,98.64,12,1.36,881
1,VIC,209,Heathmont East,499,59.05,346,40.95,845,98.95,9,1.05,854
1,VIC,209,Heathmont North,1175,62.4,708,37.6,1883,98.9,21,1.1,1904
1,VIC,209,Heathmont West,538,60.31,354,39.69,892,99.22,7,0.78,899
1,VIC,220,Heidelberg,1293,66.68,646,33.32,1939,98.83,23,1.17,1962
1,VIC,320,Heidelberg COOPER PPVC,913,58.45,649,41.55,1562,99.17,13,0.83,1575
1,VIC,220,Heidelberg Heights,596,66.74,297,33.26,893,98.78,11,1.22,904
1,VIC,220,Heidelberg JAGAJAGA PPVC,8412,55.08,6859,44.92,15271,99.05,146,0.95,15417
1,VIC,221,Heidelberg KOOYONG PPVC,541,50.47,531,49.53,1072,99.54,5,0.46,1077
1,VIC,229,Heidelberg MENZIES PPVC,527,39.36,812,60.64,1339,99.26,10,0.74,1349
1,VIC,220,Heidelberg West,631,59.75,425,40.25,1056,98.51,16,1.49,1072
1,VIC,198,Hepburn Springs,438,60.5,286,39.5,724,99.18,6,0.82,730
1,VIC,208,Herne Hill,649,63.32,376,36.68,1025,99.13,9,0.87,1034
1,VIC,213,Heyfield,205,18.88,881,81.12,1086,99.36,7,0.64,1093
1,VIC,233,Heywood,179,23.19,593,76.81,772,99.23,6,0.77,778
1,VIC,214,Highett (Goldstein),841,63.71,479,36.29,1320,98.73,17,1.27,1337
1,VIC,219,Highett (Isaacs),183,62.46,110,37.54,293,99.32,2,0.68,295
1,VIC,214,Highett West,958,62.25,581,37.75,1539,99.23,12,0.77,1551
1,VIC,208,Highton,1025,57.49,758,42.51,1783,99.11,16,0.89,1799
1,VIC,208,Highton North,847,53.68,731,46.32,1578,98.87,18,1.13,1596
1,VIC,328,Highton South (Corangamite),118,50.86,114,49.14,232,97.07,7,2.93,239
1,VIC,208,Highton South (Corio),942,54.36,791,45.64,1733,98.58,25,1.42,1758
1,VIC,208,Highton West,1070,58.06,773,41.94,1843,98.77,23,1.23,1866
1,VIC,309,Hillside (Gorton),120,33.33,240,66.67,360,98.9,4,1.1,364
1,VIC,326,Hillside (Hawke),714,33.36,1426,66.64,2140,98.98,22,1.02,2162
1,VIC,309,Hillside South,690,34.69,1299,65.31,1989,98.81,24,1.19,2013
1,VIC,204,Hoddles Creek,142,37.57,236,62.43,378,99.47,2,0.53,380
1,VIC,224,Hopetoun,65,16.25,335,83.75,400,98.77,5,1.23,405
1,VIC,212,Hoppers Crossing GELLIBRAND PPVC,234,45.44,281,54.56,515,98.85,6,1.15,521
1,VIC,222,Hoppers Crossing LALOR PPVC,4329,43.88,5536,56.12,9865,98.88,112,1.12,9977
1,VIC,224,Horsham,282,28.6,704,71.4,986,99,10,1,996
1,VIC,224,Horsham East,214,26.35,598,73.65,812,98.78,10,1.22,822
1,VIC,224,Horsham North,141,25.87,404,74.13,545,99.09,5,0.91,550
1,VIC,224,Horsham PPVC,1899,18.91,8144,81.09,10043,99.37,64,0.63,10107
1,VIC,224,Horsham West,281,31.36,615,68.64,896,99.01,9,0.99,905
1,VIC,228,Hotham,808,81.45,184,18.55,992,98.9,11,1.1,1003
1,VIC,215,Hughesdale (Higgins),174,58.98,121,41.02,295,98.33,5,1.67,300
1,VIC,217,Hughesdale (Hotham),763,66.58,383,33.42,1146,99.48,6,0.52,1152
1,VIC,200,Huntly,412,31.33,903,68.67,1315,99.02,13,0.98,1328
1,VIC,226,Hurstbridge,876,55.34,707,44.66,1583,98.88,18,1.12,1601
1,VIC,224,Inglewood,134,22.37,465,77.63,599,99.83,1,0.17,600
1,VIC,324,Invergordon,50,20.49,194,79.51,244,99.59,1,0.41,245
1,VIC,328,Inverleigh,304,37.91,498,62.09,802,98.77,10,1.23,812
1,VIC,323,Inverloch,662,52.37,602,47.63,1264,99.22,10,0.78,1274
1,VIC,222,Iramoo,824,48.36,880,51.64,1704,98.55,25,1.45,1729
1,VIC,233,Irrewillipe,29,18.01,132,81.99,161,98.17,3,1.83,164
1,VIC,224,Irymple,225,21.19,837,78.81,1062,99.16,9,0.84,1071
1,VIC,220,Ivanhoe,1470,70.37,619,29.63,2089,99.05,20,0.95,2109
1,VIC,220,Ivanhoe East,1193,62.76,708,37.24,1901,99.37,12,0.63,1913
1,VIC,220,Ivanhoe South,695,68,327,32,1022,98.94,11,1.06,1033
1,VIC,218,Jamieson,43,31.62,93,68.38,136,98.55,2,1.45,138
1,VIC,205,Jells Park,549,48.71,578,51.29,1127,98.77,14,1.23,1141
1,VIC,224,Jeparit,69,29.11,168,70.89,237,98.75,3,1.25,240
1,VIC,323,Jindivick,60,30.15,139,69.85,199,98.03,4,1.97,203
1,VIC,213,Johnsonville,152,25.5,444,74.5,596,98.68,8,1.32,604
1,VIC,200,Junortoun,310,37.94,507,62.06,817,99.03,8,0.97,825
1,VIC,203,Kalkallo,832,56.56,639,43.44,1471,98.99,15,1.01,1486
1,VIC,204,Kallista,430,64.86,233,35.14,663,98.51,10,1.49,673
1,VIC,200,Kangaroo Flat,514,32.59,1063,67.41,1577,98.38,26,1.62,1603
1,VIC,200,Kangaroo Flat South,447,38.8,705,61.2,1152,99.05,11,0.95,1163
1,VIC,220,Kangaroo Ground (Jagajaga),275,51.31,261,48.69,536,99.81,1,0.19,537
1,VIC,226,Kangaroo Ground (McEwen),140,60.87,90,39.13,230,99.14,2,0.86,232
1,VIC,224,Kaniva,108,17.14,522,82.86,630,99.37,4,0.63,634
1,VIC,210,Karingal,741,47.47,820,52.53,1561,99.3,11,0.7,1572
1,VIC,210,Karingal Central,481,51.44,454,48.56,935,99.05,9,0.95,944
1,VIC,210,Karingal Heights,632,45.9,745,54.1,1377,98.08,27,1.92,1404
1,VIC,324,Katamatite,43,18.86,185,81.14,228,99.56,1,0.44,229
1,VIC,324,Katandra West,64,19.94,257,80.06,321,99.69,1,0.31,322
1,VIC,324,Katunga,59,15.73,316,84.27,375,99.47,2,0.53,377
1,VIC,321,Kealba,457,39.16,710,60.84,1167,98.07,23,1.93,1190
1,VIC,309,Keilor,488,32.25,1025,67.75,1513,98.76,19,1.24,1532
1,VIC,309,Keilor Downs,604,36.1,1069,63.9,1673,98.35,28,1.65,1701
1,VIC,309,Keilor Downs West,238,48.28,255,51.72,493,98.6,7,1.4,500
1,VIC,225,Keilor East,452,43.55,586,56.45,1038,98.39,17,1.61,1055
1,VIC,225,Keilor Heights,606,42.08,834,57.92,1440,98.16,27,1.84,1467
1,VIC,225,Keilor Park,180,50.56,176,49.44,356,99.16,3,0.84,359
1,VIC,225,Keilor South,537,42.38,730,57.62,1267,98.83,15,1.17,1282
1,VIC,309,Keilor Village,180,38.14,292,61.86,472,99.16,4,0.84,476
1,VIC,200,Kennington,561,48.95,585,51.05,1146,98.79,14,1.21,1160
1,VIC,225,Kensington,1314,84.39,243,15.61,1557,99.11,14,0.89,1571
1,VIC,225,Kensington Central,1421,82.95,292,17.05,1713,99.42,10,0.58,1723
1,VIC,224,Kerang,206,16.45,1046,83.55,1252,98.82,15,1.18,1267
1,VIC,224,Kerang North,150,17.46,709,82.54,859,98.96,9,1.04,868
1,VIC,322,Kerferd,738,62.92,435,37.08,1173,98.9,13,1.1,1186
1,VIC,323,Kernot,37,40.66,54,59.34,91,98.91,1,1.09,92
1,VIC,229,Kerrimuir,920,54.86,757,45.14,1677,99.35,11,0.65,1688
1,VIC,221,Kew,1796,66.74,895,33.26,2691,98.86,31,1.14,2722
1,VIC,221,Kew East,672,61.26,425,38.74,1097,99.46,6,0.54,1103
1,VIC,221,Kew East Central,1058,62.71,629,37.29,1687,99,17,1,1704
1,VIC,221,Kew North,742,59.55,504,40.45,1246,98.89,14,1.11,1260
1,VIC,221,Kew North West,496,65.44,262,34.56,758,99.48,4,0.52,762
1,VIC,221,Kew South,749,66.17,383,33.83,1132,99.39,7,0.61,1139
1,VIC,221,Kew West,700,56.77,533,43.23,1233,99.12,11,0.88,1244
1,VIC,219,Keysborough,1393,51.88,1292,48.12,2685,98.68,36,1.32,2721
1,VIC,217,Keysborough Central (Hotham),382,52.54,345,47.46,727,98.51,11,1.49,738
1,VIC,219,Keysborough Central (Isaacs),152,55.88,120,44.12,272,96.8,9,3.2,281
1,VIC,217,Keysborough East,493,51.89,457,48.11,950,97.84,21,2.16,971
1,VIC,219,Keysborough South,127,52.92,113,47.08,240,97.96,5,2.04,245
1,VIC,219,Keysborough West,85,52.47,77,47.53,162,99.39,1,0.61,163
1,VIC,324,Kialla,149,34.89,278,65.11,427,98.61,6,1.39,433
1,VIC,324,Kialla West,173,30.89,387,69.11,560,98.77,7,1.23,567
1,VIC,323,Kilcunda,134,52.34,122,47.66,256,99.22,2,0.78,258
1,VIC,326,Killara,563,44.79,694,55.21,1257,98.43,20,1.57,1277
1,VIC,226,Kilmore,489,34.95,910,65.05,1399,99.08,13,0.92,1412
1,VIC,226,Kilmore Central,341,36.67,589,63.33,930,99.15,8,0.85,938
1,VIC,204,Kilsyth (Casey),607,44.21,766,55.79,1373,98.56,20,1.44,1393
1,VIC,209,Kilsyth (Deakin),154,46.39,178,53.61,332,99.4,2,0.6,334
1,VIC,204,Kilsyth East,219,47.92,238,52.08,457,97.86,10,2.14,467
1,VIC,204,Kilsyth South,349,45.98,410,54.02,759,98.83,9,1.17,768
1,VIC,218,Kinglake,301,40.46,443,59.54,744,99.2,6,0.8,750
1,VIC,218,Kinglake West,303,35.36,554,64.64,857,98.73,11,1.27,868
1,VIC,309,Kings Park,450,52.08,414,47.92,864,98.18,16,1.82,880
1,VIC,309,Kings Park South,408,42.99,541,57.01,949,97.84,21,2.16,970
1,VIC,320,Kingsbury,552,50.83,534,49.17,1086,98.64,15,1.36,1101
1,VIC,219,Kingston Heath,677,51.96,626,48.04,1303,99.16,11,0.84,1314
1,VIC,321,Kingsville (Fraser),1196,79.15,315,20.85,1511,99.02,15,0.98,1526
1,VIC,212,Kingsville (Gellibrand),531,74.16,185,25.84,716,99.31,5,0.69,721
1,VIC,197,Knoxfield,610,42.16,837,57.84,1447,98.64,20,1.36,1467
1,VIC,197,Knoxfield Central,498,46.28,578,53.72,1076,99.08,10,0.92,1086
1,VIC,323,Kongwak,75,38.66,119,61.34,194,99.49,1,0.51,195
1,VIC,223,Koo Wee Rup,287,22.46,991,77.54,1278,98.31,22,1.69,1300
1,VIC,224,Koondrook,84,11.48,648,88.52,732,99.32,5,0.68,737
1,VIC,323,Koonwarra,136,37.47,227,62.53,363,98.91,4,1.09,367
1,VIC,224,Koorlong,50,19.84,202,80.16,252,99.6,1,0.4,253
1,VIC,233,Koroit,373,36.14,659,63.86,1032,98.66,14,1.34,1046
1,VIC,323,Korumburra,697,34.02,1352,65.98,2049,99.27,15,0.73,2064
1,VIC,326,Kurunjang,662,39.83,1000,60.17,1662,98.4,27,1.6,1689
1,VIC,324,Ky Valley,48,15.34,265,84.66,313,98.74,4,1.26,317
1,VIC,324,Kyabram,127,24.8,385,75.2,512,98.84,6,1.16,518
1,VIC,324,Kyabram PPVC,575,18.58,2520,81.42,3095,99.42,18,0.58,3113
1,VIC,324,Kyabram West,230,22.95,772,77.05,1002,98.43,16,1.57,1018
1,VIC,200,Kyneton,1041,55.85,823,44.15,1864,99.2,15,0.8,1879
1,VIC,200,Kyneton East,575,47.76,629,52.24,1204,99.75,3,0.25,1207
1,VIC,323,Labertouche,50,20.66,192,79.34,242,99.59,1,0.41,243
1,VIC,205,Laburnum,730,65.94,377,34.06,1107,99.28,8,0.72,1115
