2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-19T17:33:49 Cycle:105353d2-ec22-4dab-bfed-428bd67db69c Created:2023-10-19T17:33:42 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,NSW,128,Leonay,412,41.24,587,58.76,999,99.21,8,0.79,1007
1,NSW,131,Leppington,399,37.05,678,62.95,1077,98.63,15,1.37,1092
1,NSW,111,Lethbridge Park,470,34.11,908,65.89,1378,97.25,39,2.75,1417
1,NSW,131,Leumeah North,609,43.07,805,56.93,1414,98.74,18,1.26,1432
1,NSW,133,Leura,522,69.23,232,30.77,754,98.82,9,1.18,763
1,NSW,133,Leura Central,366,71.35,147,28.65,513,98.84,6,1.16,519
1,NSW,121,Lewisham,1433,80.55,346,19.45,1779,98.89,20,1.11,1799
1,NSW,107,Lidcombe (Blaxland),111,50,111,50,222,99.55,1,0.45,223
1,NSW,144,Lidcombe (Reid),972,46.53,1117,53.47,2089,98.26,37,1.74,2126
1,NSW,251,Lidcombe (Watson),164,55.22,133,44.78,297,97.38,8,2.62,305
1,NSW,107,Lidcombe South (Blaxland),142,56.8,108,43.2,250,96.15,10,3.85,260
1,NSW,144,Lidcombe South (Reid),77,43.02,102,56.98,179,98.35,3,1.65,182
1,NSW,251,Lidcombe South (Watson),403,55.51,323,44.49,726,97.45,19,2.55,745
1,NSW,139,Lightning Ridge,268,26.85,730,73.15,998,98.33,17,1.67,1015
1,NSW,139,Lightning Ridge PPVC,0,0,0,0,0,0,0,0,0
1,NSW,112,Lilli Pilli,545,41.44,770,58.56,1315,99.17,11,0.83,1326
1,NSW,121,Lilyfield,1019,77.2,301,22.8,1320,99.1,12,0.9,1332
1,NSW,121,Lilyfield North,650,77.94,184,22.06,834,99.17,7,0.83,841
1,NSW,108,Lindfield,198,53.37,173,46.63,371,98.93,4,1.07,375
1,NSW,108,Lindfield Central,224,57.44,166,42.56,390,98.98,4,1.02,394
1,NSW,108,Lindfield East,962,58.62,679,41.38,1641,99.39,10,0.61,1651
1,NSW,108,Lindfield North,1130,59.6,766,40.4,1896,99.32,13,0.68,1909
1,NSW,108,Lindfield West,1043,56.65,798,43.35,1841,99.03,18,0.97,1859
1,NSW,115,Lisarow,709,43.58,918,56.42,1627,98.43,26,1.57,1653
1,NSW,138,Lismore,264,53.55,229,46.45,493,98.6,7,1.4,500
1,NSW,138,Lismore Central,451,62.99,265,37.01,716,98.49,11,1.51,727
1,NSW,138,Lismore City,287,55.62,229,44.38,516,97.54,13,2.46,529
1,NSW,138,Lismore East,656,49.81,661,50.19,1317,98.28,23,1.72,1340
1,NSW,138,Lismore Heights,414,54.4,347,45.6,761,98.07,15,1.93,776
1,NSW,138,Lismore North,154,50.33,152,49.67,306,98.08,6,1.92,312
1,NSW,138,Lismore PAGE PPVC,3389,37.63,5617,62.37,9006,99.16,76,0.84,9082
1,NSW,145,Lismore RICHMOND PPVC,234,52.58,211,47.42,445,98.67,6,1.33,451
1,NSW,138,Lismore South,237,33.81,464,66.19,701,98.59,10,1.41,711
1,NSW,135,Liston,27,21.09,101,78.91,128,100,0,0,128
1,NSW,109,Lithgow,360,40.27,534,59.73,894,98.46,14,1.54,908
1,NSW,109,Lithgow PPVC,1732,25.21,5139,74.79,6871,99.16,58,0.84,6929
1,NSW,119,Liverpool (Fowler),632,52.98,561,47.02,1193,97.71,28,2.29,1221
1,NSW,153,Liverpool (Werriwa),84,50.6,82,49.4,166,98.81,2,1.19,168
1,NSW,119,Liverpool Central,618,40,927,60,1545,97.48,40,2.52,1585
1,NSW,119,Liverpool FOWLER PPVC,4163,48.69,4387,51.31,8550,97.68,203,2.32,8753
1,NSW,124,Liverpool HUGHES PPVC,154,44.77,190,55.23,344,98.29,6,1.71,350
1,NSW,119,Liverpool South,450,47.32,501,52.68,951,98.55,14,1.45,965
1,NSW,153,Liverpool WERRIWA PPVC,2362,43.25,3099,56.75,5461,98.41,88,1.59,5549
1,NSW,119,Liverpool West (Fowler),619,46.61,709,53.39,1328,97.36,36,2.64,1364
1,NSW,153,Liverpool West (Werriwa),122,36.42,213,63.58,335,97.67,8,2.33,343
1,NSW,128,Llandilo,206,18.8,890,81.2,1096,98.65,15,1.35,1111
1,NSW,249,Lochinvar,154,33.33,308,66.67,462,98.72,6,1.28,468
1,NSW,250,Lockhart,119,21.14,444,78.86,563,98.77,7,1.23,570
1,NSW,124,Loftus,935,53.77,804,46.23,1739,98.81,21,1.19,1760
1,NSW,128,Londonderry,251,15.74,1344,84.26,1595,99.25,12,0.75,1607
1,NSW,120,Long Beach,174,39.37,268,60.63,442,99.1,4,0.9,446
1,NSW,130,Long Flat,49,22.9,165,77.1,214,100,0,0,214
1,NSW,115,Long Jetty,319,42.14,438,57.86,757,99.47,4,0.53,761
1,NSW,115,Long Jetty East,256,49.42,262,50.58,518,97.19,15,2.81,533
1,NSW,137,Longueville,1003,60.1,666,39.9,1669,99.46,9,0.54,1678
1,NSW,135,Loomberah,5,8.47,54,91.53,59,100,0,0,59
1,NSW,149,Lord Howe Island,153,66.23,78,33.77,231,100,0,0,231
1,NSW,130,Lorn,474,53.2,417,46.8,891,99.55,4,0.45,895
1,NSW,130,Lorne,41,30.6,93,69.4,134,100,0,0,134
1,NSW,138,Lowanna,62,37.8,102,62.2,164,98.8,2,1.2,166
1,NSW,126,Lower Belford,69,27.94,178,72.06,247,99.2,2,0.8,249
1,NSW,109,Lucknow,64,32.32,134,67.68,198,99.5,1,0.5,199
1,NSW,125,Luddenham,57,14.07,348,85.93,405,98.54,6,1.46,411
1,NSW,109,Lue,12,17.91,55,82.09,67,98.53,1,1.47,68
1,NSW,103,Lugarno,691,42.52,934,57.48,1625,98.72,21,1.28,1646
1,NSW,103,Lugarno North,143,36.39,250,63.61,393,99.49,2,0.51,395
1,NSW,153,Lurnea,452,31.54,981,68.46,1433,96.43,53,3.57,1486
1,NSW,153,Lurnea South,197,33.85,385,66.15,582,97.49,15,2.51,597
1,NSW,109,Lyndhurst,25,15.43,137,84.57,162,99.39,1,0.61,163
1,NSW,113,Macksville,489,27.53,1287,72.47,1776,99.38,11,0.62,1787
1,NSW,138,Maclean,313,35.41,571,64.59,884,98.55,13,1.45,897
1,NSW,138,Maclean PPVC,1428,26.72,3916,73.28,5344,98.94,57,1.06,5401
1,NSW,153,Macquarie Fields,727,50.14,723,49.86,1450,98.44,23,1.56,1473
1,NSW,153,Macquarie Fields Central,90,40.72,131,59.28,221,99.1,2,0.9,223
1,NSW,153,Macquarie Fields East,353,40.34,522,59.66,875,97.22,25,2.78,900
1,NSW,153,Macquarie Fields North,463,47.15,519,52.85,982,99.19,8,0.81,990
1,NSW,105,Macquarie Park,990,56.9,750,43.1,1740,98.19,32,1.81,1772
1,NSW,105,Macquarie Park BENNELONG PPVC,1468,50.73,1426,49.27,2894,98.67,39,1.33,2933
1,NSW,108,Macquarie Park BRADFIELD PPVC,115,51.11,110,48.89,225,99.12,2,0.88,227
1,NSW,105,Macquarie Park South,1016,49.13,1052,50.87,2068,98.81,25,1.19,2093
1,NSW,135,Madgwick,98,60.12,65,39.88,163,99.39,1,0.61,164
1,NSW,249,Maitland,327,48.59,346,51.41,673,99.41,4,0.59,677
1,NSW,117,Majors Creek,73,44.24,92,55.76,165,98.8,2,1.2,167
1,NSW,127,Malabar,936,57.64,688,42.36,1624,98.54,24,1.46,1648
1,NSW,138,Mallanganee,46,27.38,122,72.62,168,99.41,1,0.59,169
1,NSW,120,Malua Bay,262,51.78,244,48.22,506,99.41,3,0.59,509
1,NSW,109,Mandurama,64,26.02,182,73.98,246,98.8,3,1.2,249
1,NSW,114,Mangerton,957,59.66,647,40.34,1604,99.57,7,0.43,1611
1,NSW,250,Mangoplah,31,17.13,150,82.87,181,100,0,0,181
1,NSW,146,Mangrove Mountain,97,32.77,199,67.23,296,98.67,4,1.33,300
1,NSW,109,Manildra,79,17.44,374,82.56,453,98.69,6,1.31,459
1,NSW,135,Manilla,253,18.27,1132,81.73,1385,99.14,12,0.86,1397
1,NSW,151,Manly,1418,68.8,643,31.2,2061,99.04,20,0.96,2081
1,NSW,151,Manly Central,554,68.4,256,31.6,810,98.3,14,1.7,824
1,NSW,132,Manly MACKELLAR PPVC,738,51.25,702,48.75,1440,98.63,20,1.37,1460
1,NSW,151,Manly Vale,941,62.52,564,37.48,1505,98.82,18,1.18,1523
1,NSW,151,Manly WARRINGAH PPVC,8301,59.86,5567,40.14,13868,99.3,98,0.7,13966
1,NSW,151,Manly West,1327,70.51,555,29.49,1882,99.1,17,0.9,1899
1,NSW,148,Mannering Park,326,29.06,796,70.94,1122,99.03,11,0.97,1133
1,NSW,120,Manyana,212,55.5,170,44.5,382,97.45,10,2.55,392
1,NSW,133,Maraylya,106,23.14,352,76.86,458,98.71,6,1.29,464
1,NSW,111,Marayong,647,44.07,821,55.93,1468,98,30,2,1498
1,NSW,111,Marayong Heights,344,44.56,428,55.44,772,97.97,16,2.03,788
1,NSW,111,Marayong South,344,40.05,515,59.95,859,98.74,11,1.26,870
1,NSW,111,Marayong West,669,44.6,831,55.4,1500,98.55,22,1.45,1522
1,NSW,115,Mardi,395,35.33,723,64.67,1118,98.85,13,1.15,1131
1,NSW,148,Marks Point,313,36.74,539,63.26,852,98.38,14,1.62,866
1,NSW,130,Marlee,74,33.33,148,66.67,222,99.11,2,0.89,224
1,NSW,106,Maroota,57,19.13,241,80.87,298,98.03,6,1.97,304
1,NSW,106,Maroota South,109,23.24,360,76.76,469,99.36,3,0.64,472
1,NSW,127,Maroubra,428,60.8,276,39.2,704,99.29,5,0.71,709
1,NSW,127,Maroubra Bay,854,69.94,367,30.06,1221,98.71,16,1.29,1237
1,NSW,127,Maroubra Central,749,58.61,529,41.39,1278,98.61,18,1.39,1296
1,NSW,127,Maroubra Junction,716,59.42,489,40.58,1205,98.29,21,1.71,1226
1,NSW,127,Maroubra PPVC,7817,45.21,9472,54.79,17289,98.9,192,1.1,17481
1,NSW,127,Maroubra South,1097,61.39,690,38.61,1787,98.73,23,1.27,1810
1,NSW,127,Maroubra West,770,57.12,578,42.88,1348,98.68,18,1.32,1366
1,NSW,250,Marrar,49,20.08,195,79.92,244,100,0,0,244
1,NSW,121,Marrickville,1363,75.1,452,24.9,1815,99.45,10,0.55,1825
1,NSW,104,Marrickville BARTON PPVC,2741,58.52,1943,41.48,4684,98.99,48,1.01,4732
1,NSW,121,Marrickville Central,1083,86.02,176,13.98,1259,99.45,7,0.55,1266
1,NSW,121,Marrickville East,182,74.59,62,25.41,244,100,0,0,244
1,NSW,121,Marrickville GRAYNDLER PPVC,6265,72.01,2435,27.99,8700,99.07,82,0.93,8782
1,NSW,121,Marrickville North,812,79.3,212,20.7,1024,98.65,14,1.35,1038
1,NSW,104,Marrickville Park (Barton),570,61.22,361,38.78,931,98.41,15,1.59,946
1,NSW,121,Marrickville Park (Grayndler),93,73.23,34,26.77,127,100,0,0,127
1,NSW,104,Marrickville South,578,72.8,216,27.2,794,99.13,7,0.87,801
1,NSW,149,Marrickville SYDNEY PPVC,820,68.68,374,31.32,1194,98.84,14,1.16,1208
1,NSW,251,Marrickville WATSON PPVC,274,55.02,224,44.98,498,99.4,3,0.6,501
1,NSW,104,Marrickville West (Barton),1059,73.59,380,26.41,1439,98.23,26,1.77,1465
1,NSW,121,Marrickville West (Grayndler),137,87.82,19,12.18,156,98.73,2,1.27,158
1,NSW,111,Marsden Park,1034,42.87,1378,57.13,2412,99.26,18,0.74,2430
1,NSW,111,Marsden Park Central,1849,53.15,1630,46.85,3479,99.31,24,0.69,3503
1,NSW,105,Marsfield,402,55.14,327,44.86,729,98.91,8,1.09,737
1,NSW,125,Marulan,136,20.09,541,79.91,677,98.83,8,1.17,685
1,NSW,136,Maryland,605,38.61,962,61.39,1567,98.18,29,1.82,1596
1,NSW,127,Mascot,806,50.92,777,49.08,1583,99,16,1,1599
1,NSW,127,Mascot East,689,47.68,756,52.32,1445,99.18,12,0.82,1457
1,NSW,127,Mascot North,560,53.69,483,46.31,1043,98.77,13,1.23,1056
1,NSW,118,Mathoura,88,20.61,339,79.39,427,99.07,4,0.93,431
1,NSW,127,Matraville,481,50.31,475,49.69,956,98.66,13,1.34,969
1,NSW,136,Mayfield,665,57.63,489,42.37,1154,98.38,19,1.62,1173
1,NSW,136,Mayfield East,891,70.16,379,29.84,1270,98.37,21,1.63,1291
1,NSW,136,Mayfield PPVC,3566,52.67,3205,47.33,6771,99.05,65,0.95,6836
1,NSW,136,Mayfield South,936,57.67,687,42.33,1623,98.72,21,1.28,1644
1,NSW,136,Mayfield West,436,56.4,337,43.6,773,98.22,14,1.78,787
1,NSW,133,McGraths Hill,155,26.68,426,73.32,581,99.15,5,0.85,586
1,NSW,138,Mcleans Ridges,121,52.61,109,47.39,230,98.71,3,1.29,233
1,NSW,137,McMahons Point,1104,66.63,553,33.37,1657,99.34,11,0.66,1668
1,NSW,109,Meadow Flat,49,30.25,113,69.75,162,100,0,0,162
1,NSW,105,Meadowbank,1258,61.13,800,38.87,2058,98.8,25,1.2,2083
1,NSW,249,Medowie,492,25.92,1406,74.08,1898,98.7,25,1.3,1923
1,NSW,138,Meerschaum Vale,96,39.67,146,60.33,242,99.59,1,0.41,243
1,NSW,105,Melrose Park,821,49.97,822,50.03,1643,99.04,16,0.96,1659
1,NSW,124,Menai,586,34.84,1096,65.16,1682,98.42,27,1.58,1709
1,NSW,124,Menai Central,1145,38.59,1822,61.41,2967,98.9,33,1.1,3000
1,NSW,124,Menai North,372,35.39,679,64.61,1051,99.06,10,0.94,1061
1,NSW,131,Menangle Park,48,29.45,115,70.55,163,100,0,0,163
1,NSW,139,Mendooran,45,13.64,285,86.36,330,100,0,0,330
1,NSW,139,Menindee,78,35.62,141,64.38,219,99.55,1,0.45,220
1,NSW,136,Merewether,541,59,376,41,917,99.03,9,0.97,926
1,NSW,136,Merewether Heights,757,60.85,487,39.15,1244,98.89,14,1.11,1258
1,NSW,136,Merewether South,623,59.11,431,40.89,1054,99.06,10,0.94,1064
1,NSW,117,Merimbula,217,49.89,218,50.11,435,98.42,7,1.58,442
1,NSW,117,Merimbula Central,254,49.42,260,50.58,514,98.66,7,1.34,521
1,NSW,117,Merimbula PPVC,2268,36.59,3930,63.41,6198,99.26,46,0.74,6244
1,NSW,135,Merriwa,199,22.87,671,77.13,870,98.64,12,1.36,882
1,NSW,140,Merrylands,377,27.76,981,72.24,1358,97.84,30,2.16,1388
1,NSW,315,Merrylands Central (McMahon),212,34.93,395,65.07,607,96.96,19,3.04,626
1,NSW,140,Merrylands Central (Parramatta),683,30.9,1527,69.1,2210,97.31,61,2.69,2271
1,NSW,315,Merrylands East (McMahon),553,40.51,812,59.49,1365,97.71,32,2.29,1397
1,NSW,140,Merrylands East (Parramatta),347,52.34,316,47.66,663,98.66,9,1.34,672
1,NSW,315,Merrylands South (McMahon),775,36.76,1333,63.24,2108,98.05,42,1.95,2150
1,NSW,140,Merrylands South (Parramatta),105,42.86,140,57.14,245,96.46,9,3.54,254
1,NSW,315,Merrylands West,495,36.8,850,63.2,1345,97.89,29,2.11,1374
1,NSW,249,Metford,373,30.72,841,69.28,1214,98.86,14,1.14,1228
1,NSW,117,Michelago,131,38.53,209,61.47,340,99.42,2,0.58,342
1,NSW,106,Middle Dural,252,28.54,631,71.46,883,99.33,6,0.67,889
1,NSW,153,Middleton Grange,501,33.9,977,66.1,1478,98.08,29,1.92,1507
1,NSW,126,Milbrodale,44,24.31,137,75.69,181,99.45,1,0.55,182
1,NSW,118,Mildura FARRER PPVC,134,11.48,1033,88.52,1167,99.74,3,0.26,1170
1,NSW,153,Miller,369,37.65,611,62.35,980,98,20,2,1000
1,NSW,249,Millers Forest,71,27.2,190,72.8,261,100,0,0,261
1,NSW,149,Millers Point,467,53.62,404,46.38,871,98.64,12,1.36,883
1,NSW,126,Millfield,144,27.07,388,72.93,532,99.07,5,0.93,537
1,NSW,109,Millthorpe,330,42.47,447,57.53,777,99.49,4,0.51,781
1,NSW,107,Milperra,502,31.14,1110,68.86,1612,98.77,20,1.23,1632
1,NSW,120,Milton,322,50.95,310,49.05,632,99.22,5,0.78,637
1,NSW,111,Minchinbury (Chifley),121,37.46,202,62.54,323,97.29,9,2.71,332
1,NSW,315,Minchinbury (McMahon),703,34.04,1362,65.96,2065,98.05,41,1.95,2106
1,NSW,136,Minmi,190,41.04,273,58.96,463,99.14,4,0.86,467
1,NSW,120,Minnamurra,456,54.03,388,45.97,844,99.06,8,0.94,852
1,NSW,131,Minto,779,47.38,865,52.62,1644,98.62,23,1.38,1667
1,NSW,131,Minto North,459,43.38,599,56.62,1058,98.14,20,1.86,1078
1,NSW,131,Minto South,628,44.7,777,55.3,1405,98.53,21,1.47,1426
1,NSW,112,Miranda,660,40.24,980,59.76,1640,98.56,24,1.44,1664
1,NSW,112,Miranda Central,689,42.53,931,57.47,1620,98.54,24,1.46,1644
1,NSW,112,Miranda COOK PPVC,3491,29.88,8192,70.12,11683,99.15,100,0.85,11783
1,NSW,124,Miranda HUGHES PPVC,2920,37.38,4891,62.62,7811,99.26,58,0.74,7869
1,NSW,112,Miranda North,530,39.23,821,60.77,1351,98.18,25,1.82,1376
1,NSW,112,Miranda South,182,48.92,190,51.08,372,98.67,5,1.33,377
1,NSW,113,Missabotti,38,52.05,35,47.95,73,97.33,2,2.67,75
1,NSW,130,Mitchells Island,96,24.06,303,75.94,399,99.5,2,0.5,401
1,NSW,125,Mittagong (Hume),84,41.38,119,58.62,203,99.02,2,0.98,205
1,NSW,150,Mittagong (Whitlam),792,49.38,812,50.62,1604,98.95,17,1.05,1621
1,NSW,150,Mittagong South,473,43.32,619,56.68,1092,99.45,6,0.55,1098
1,NSW,118,Moama,290,27,784,73,1074,99.08,10,0.92,1084
1,NSW,138,Modanville,138,41.32,196,58.68,334,98.82,4,1.18,338
1,NSW,120,Mogo,130,63.41,75,36.59,205,98.56,3,1.44,208
1,NSW,109,Molong,228,20.88,864,79.12,1092,98.82,13,1.18,1105
1,NSW,132,Mona Vale,1378,52.64,1240,47.36,2618,98.61,37,1.39,2655
1,NSW,132,Mona Vale North,941,51.17,898,48.83,1839,98.5,28,1.5,1867
1,NSW,132,Mona Vale PPVC,5051,43.91,6452,56.09,11503,99.22,90,0.78,11593
1,NSW,132,Mona Vale South,730,57.84,532,42.16,1262,99.14,11,0.86,1273
1,NSW,112,Monterey,429,29.16,1042,70.84,1471,98.39,24,1.61,1495
1,NSW,135,Moonbi,51,21.16,190,78.84,241,99.59,1,0.41,242
1,NSW,146,Mooney Mooney,151,56.34,117,43.66,268,99.63,1,0.37,269
1,NSW,135,Moore Creek,162,29.51,387,70.49,549,99.64,2,0.36,551
1,NSW,124,Moorebank,552,31.94,1176,68.06,1728,98.52,26,1.48,1754
1,NSW,124,Moorebank East,516,39.54,789,60.46,1305,98.71,17,1.29,1322
1,NSW,130,Moorland,61,22.02,216,77.98,277,99.64,1,0.36,278
1,NSW,139,Moree,224,23.26,739,76.74,963,98.97,10,1.03,973
1,NSW,139,Moree East,104,38.66,165,61.34,269,97.46,7,2.54,276
1,NSW,139,Moree PPVC,448,13.27,2927,86.73,3375,99.41,20,0.59,3395
1,NSW,139,Moree West,137,27.29,365,72.71,502,100,0,0,502
1,NSW,126,Morisset,445,38.07,724,61.93,1169,98.32,20,1.68,1189
1,NSW,126,Morisset Peninsula,269,35.82,482,64.18,751,99.21,6,0.79,757
1,NSW,250,Morongla Creek,11,8.46,119,91.54,130,100,0,0,130
1,NSW,249,Morpeth,453,43.1,598,56.9,1051,98.78,13,1.22,1064
1,NSW,103,Mortdale Central,713,44.12,903,55.88,1616,98.84,19,1.16,1635
1,NSW,103,Mortdale East,647,52.77,579,47.23,1226,98.87,14,1.13,1240
1,NSW,103,Mortdale PPVC,4518,37.16,7641,62.84,12159,98.87,139,1.13,12298
1,NSW,103,Mortdale West,537,40.44,791,59.56,1328,98.22,24,1.78,1352
1,NSW,144,Mortlake,664,43.89,849,56.11,1513,99.28,11,0.72,1524
1,NSW,120,Moruya,838,42.8,1120,57.2,1958,98.89,22,1.11,1980
1,NSW,120,Moruya South,242,45.57,289,54.43,531,98.33,9,1.67,540
1,NSW,151,Mosman,258,59.72,174,40.28,432,100,0,0,432
1,NSW,151,Mosman Bay,1111,63.16,648,36.84,1759,98.88,20,1.12,1779
1,NSW,151,Mosman Central,858,60.98,549,39.02,1407,99.58,6,0.42,1413
1,NSW,137,Mosman North (North Sydney),347,63.09,203,36.91,550,99.64,2,0.36,552
1,NSW,151,Mosman North (Warringah),581,59.84,390,40.16,971,99.49,5,0.51,976
1,NSW,137,Mosman NORTH SYDNEY PPVC,1116,54.02,950,45.98,2066,98.95,22,1.05,2088
1,NSW,151,Mosman WARRINGAH PPVC,5201,51.63,4873,48.37,10074,99.36,65,0.64,10139
1,NSW,150,Moss Vale,462,35.9,825,64.1,1287,99.23,10,0.77,1297
1,NSW,150,Moss Vale Central,673,41.8,937,58.2,1610,98.77,20,1.23,1630
1,NSW,118,Moulamein,40,14.76,231,85.24,271,97.48,7,2.52,278
1,NSW,125,Mount Annan,408,33.72,802,66.28,1210,98.69,16,1.31,1226
1,NSW,125,Mount Annan Central,549,34.12,1060,65.88,1609,99.14,14,0.86,1623
1,NSW,125,Mount Annan HUME PPVC,1755,25.42,5150,74.58,6905,99.08,64,0.92,6969
1,NSW,131,Mount Annan MACARTHUR PPVC,505,23.71,1625,76.29,2130,99.07,20,0.93,2150
1,NSW,250,Mount Austin,424,36.27,745,63.73,1169,98.32,20,1.68,1189
1,NSW,106,Mount Colah,1266,56.52,974,43.48,2240,98.77,28,1.23,2268
1,NSW,111,Mount Druitt,798,45.19,968,54.81,1766,96.19,70,3.81,1836
1,NSW,111,Mount Druitt CHIFLEY PPVC,7158,38.56,11406,61.44,18564,98.36,309,1.64,18873
1,NSW,128,Mount Druitt LINDSAY PPVC,429,40.09,641,59.91,1070,98.17,20,1.83,1090
1,NSW,315,Mount Druitt MCMAHON PPVC,492,34.72,925,65.28,1417,97.99,29,2.01,1446
1,NSW,111,Mount Druitt North,648,51.67,606,48.33,1254,97.89,27,2.11,1281
1,NSW,111,Mount Druitt South,505,37.71,834,62.29,1339,97.45,35,2.55,1374
1,NSW,130,Mount George,47,24.23,147,75.77,194,98.98,2,1.02,196
1,NSW,125,Mount Hunter,93,18.49,410,81.51,503,99.6,2,0.4,505
1,NSW,148,Mount Hutton,722,39.41,1110,60.59,1832,98.92,20,1.08,1852
1,NSW,114,Mount Keira,639,58.46,454,41.54,1093,98.91,12,1.09,1105
1,NSW,114,Mount Kembla,289,56.12,226,43.88,515,99.04,5,0.96,520
1,NSW,106,Mount Kuring-Gai,591,52.67,531,47.33,1122,98.85,13,1.15,1135
1,NSW,251,Mount Lewis,75,31.91,160,68.09,235,91.8,21,8.2,256
1,NSW,114,Mount Ousley,609,54.09,517,45.91,1126,98.25,20,1.75,1146
1,NSW,119,Mount Pritchard (Fowler),182,29.12,443,70.88,625,97.66,15,2.34,640
1,NSW,153,Mount Pritchard (Werriwa),66,36.87,113,63.13,179,96.76,6,3.24,185
1,NSW,119,Mount Pritchard East,458,39.11,713,60.89,1171,98.24,21,1.76,1192
1,NSW,133,Mount Riverview,693,52.74,621,47.26,1314,99.17,11,0.83,1325
1,NSW,133,Mount Victoria,243,62.79,144,37.21,387,98.22,7,1.78,394
1,NSW,150,Mount Warrigal,291,31.6,630,68.4,921,97.36,25,2.64,946
1,NSW,146,Mount White,74,49.01,77,50.99,151,99.34,1,0.66,152
1,NSW,109,Mudgee,337,29.8,794,70.2,1131,98.26,20,1.74,1151
1,NSW,109,Mudgee Central,209,31.43,456,68.57,665,97.51,17,2.49,682
1,NSW,109,Mudgee PPVC,2154,22.07,7606,77.93,9760,99.06,93,0.94,9853
1,NSW,109,Mudgee South,230,31.55,499,68.45,729,99.32,5,0.68,734
1,NSW,134,Muirfield,327,44.13,414,55.87,741,99.33,5,0.67,746
1,NSW,126,Mulbring,152,34.23,292,65.77,444,98.89,5,1.11,449
1,NSW,128,Mulgoa,166,20.8,632,79.2,798,98.4,13,1.6,811
1,NSW,139,Mullaley,20,14.6,117,85.4,137,99.28,1,0.72,138
1,NSW,138,Mullaway,471,43.53,611,56.47,1082,98.45,17,1.55,1099
1,NSW,109,Mullion Creek,80,21.68,289,78.32,369,99.19,3,0.81,372
1,NSW,145,Mullumbimby,1418,65.68,741,34.32,2159,96.95,68,3.05,2227
1,NSW,145,Mullumbimby South,456,68.47,210,31.53,666,98.52,10,1.48,676
1,NSW,118,Mulwala,179,25.21,531,74.79,710,99.02,7,0.98,717
1,NSW,109,Mumbil,29,18.83,125,81.17,154,96.25,6,3.75,160
1,NSW,139,Mungindi,50,19.23,210,80.77,260,98.86,3,1.14,263
1,NSW,118,Murray Downs,38,19.19,160,80.81,198,99,2,1,200
1,NSW,250,Murringo,40,27.21,107,72.79,147,99.32,1,0.68,148
1,NSW,117,Murrumbateman,641,47.41,711,52.59,1352,99.27,10,0.73,1362
1,NSW,250,Murrumburrah,122,22.51,420,77.49,542,98.72,7,1.28,549
1,NSW,135,Murrurundi,187,25.48,547,74.52,734,99.19,6,0.81,740
1,NSW,145,Murwillumbah,391,42,540,58,931,98.41,15,1.59,946
1,NSW,145,Murwillumbah East,281,36.3,493,63.7,774,98.47,12,1.53,786
1,NSW,145,Murwillumbah PPVC,2103,35.7,3788,64.3,5891,98.78,73,1.22,5964
1,NSW,145,Murwillumbah West,520,42,718,58,1238,98.8,15,1.2,1253
1,NSW,126,Muswellbrook,294,27.07,792,72.93,1086,98.64,15,1.36,1101
1,NSW,126,Muswellbrook East,360,26.81,983,73.19,1343,98.53,20,1.47,1363
1,NSW,126,Muswellbrook HUNTER PPVC,1011,18.22,4537,81.78,5548,99.25,42,0.75,5590
1,NSW,135,Muswellbrook NEW ENGLAND PPVC,292,16.62,1465,83.38,1757,99.15,15,0.85,1772
1,NSW,113,Mylestom,196,51.31,186,48.69,382,99.74,1,0.26,383
1,NSW,130,Nabiac,241,22.57,827,77.43,1068,98.89,12,1.11,1080
1,NSW,113,Nambucca Heads,369,38.6,587,61.4,956,97.25,27,2.75,983
1,NSW,113,Nambucca Heads PPVC,1766,29.45,4230,70.55,5996,98.89,67,1.11,6063
1,NSW,113,Nambucca Heads West,153,33.33,306,66.67,459,97.87,10,2.13,469
1,NSW,138,Nana Glen,221,33.9,431,66.1,652,98.34,11,1.66,663
1,NSW,250,Nangus,21,15.56,114,84.44,135,100,0,0,135
1,NSW,115,Narara,400,44.54,498,55.46,898,99.01,9,0.99,907
1,NSW,146,Narara South,600,46.99,677,53.01,1277,99.15,11,0.85,1288
1,NSW,125,Narellan,302,28.63,753,71.37,1055,98.88,12,1.12,1067
1,NSW,125,Narellan Vale,410,31.42,895,68.58,1305,98.42,21,1.58,1326
1,NSW,125,Narellan Vale Central,346,30.22,799,69.78,1145,99.05,11,0.95,1156
1,NSW,137,Naremburn,1321,64.47,728,35.53,2049,98.94,22,1.06,2071
1,NSW,117,Narooma,414,45.95,487,54.05,901,98.9,10,1.1,911
1,NSW,117,Narooma PPVC,1401,37.09,2376,62.91,3777,99.26,28,0.74,3805
1,NSW,132,Narrabeen,887,58.86,620,41.14,1507,98.5,23,1.5,1530
1,NSW,132,Narrabeen East,675,53.61,584,46.39,1259,98.36,21,1.64,1280
1,NSW,132,Narrabeen North,495,52.16,454,47.84,949,98.96,10,1.04,959
1,NSW,139,Narrabri,215,19.03,915,80.97,1130,98.69,15,1.31,1145
